primaryPosition,Player ID,firstName,lastName,nationality,height_cm,weight,shootsCatches
Defence,8466023,Mike,Matteucci,CAN,187.96,210.0,L
Left Wing,8467468,Pavel,Patera,CZE,185.42,181.0,L
Center,8459147,Brian,Bonin,USA,175.26,165.0,L
Goalie,8457866,Dominic,Roussel,CAN,185.42,200.0,L
Goalie,8451860,Chris,Terreri,USA,175.26,170.0,L
Left Wing,8449093,Steve,Maltais,CAN,187.96,210.0,L
Center,8459494,Sebastien,Bordeleau,FRA,180.34,185.0,R
Left Wing,8448487,Kris,King,CAN,180.34,208.0,L
Left Wing,8455413,Mika,Alatalo,FIN,182.88,202.0,L
Center,8459557,Antti,Aalto,FIN,187.96,214.0,L
Center,8468743,Thomas,Ziegler,CHE,180.34,176.0,L
Defence,8464980,Peter,Ratchuk,USA,182.88,175.0,L
Right Wing,8449499,John,MacLean,CAN,182.88,200.0,R
Left Wing,8445423,Benoit,Hogue,CAN,177.8,194.0,L
Center,8465002,Yuri,Babenko,RUS,185.42,205.0,L
Center,8459993,William,Bowler,CAN,172.72,170.0,L
Defence,8459449,Radim,Bicanek,CZE,185.42,212.0,L
Defence,8459482,Maxim,Galanov,RUS,185.42,210.0,L
Left Wing,8466198,Kyle,Freadrich,CAN,200.66,260.0,L
Right Wing,8459576,Christian,Matte,CAN,180.34,186.0,R
Left Wing,8465167,Kai,Nurminen,FIN,185.42,198.0,L
Left Wing,8468694,Peter,Bartos,SVK,182.88,185.0,L
Defence,8466282,Andrei,Skopintsev,RUS,182.88,185.0,R
Right Wing,8458964,Paul,Brousseau,CAN,187.96,212.0,R
Goalie,8467834,Gregg,Naumenko,USA,185.42,195.0,L
Left Wing,8460846,Patrick,Cote,CAN,190.5,220.0,L
Left Wing,8450357,Michel,Picard,CAN,180.34,202.0,L
Center,8457686,Derek,Plante,USA,180.34,181.0,L
Defence,8460513,Yan,Golubovsky,RUS,190.5,205.0,R
Center,8459499,Steve,Washburn,CAN,187.96,198.0,L
Defence,8446955,Frantisek,Musil,CZE,190.5,215.0,L
Defence,8456000,Kevin,Dahl,CAN,180.34,190.0,R
Center,8458946,Robert,Petrovicky,SVK,180.34,180.0,L
Defence,8457805,Barry,Richter,USA,187.96,200.0,L
Goalie,8468477,Derek,Gustafson,USA,180.34,210.0,L
Defence,8458801,Michael,Gaul,CAN,185.42,200.0,R
Defence,8460912,Sean,Gagnon,CAN,187.96,215.0,L
Goalie,8465962,Rich,Parent,CAN,190.5,215.0,L
Center,8456182,David,Emma,USA,177.8,187.0,L
Center,8464971,Matt,Higgins,CAN,187.96,188.0,L
Defence,8459674,Bert,Robertsson,SWE,190.5,210.0,L
Defence,8465184,Greg,Kuznik,CAN,185.42,190.0,L
Defence,8460007,Michael,Rucinski,USA,180.34,188.0,L
Defence,8467843,David,Cullen,CAN,187.96,197.0,R
Left Wing,8460014,Eric,Bertrand,CAN,185.42,205.0,L
Goalie,8458981,Mike,Fountain,CAN,182.88,176.0,L
Right Wing,8460601,Tony,Tuzzolino,ITA,187.96,180.0,R
Center,8462600,Rob,Shearer,CAN,177.8,190.0,R
Right Wing,8458348,Edward,Ward,CAN,193.04,220.0,R
Left Wing,8460539,Sean,Haggerty,USA,185.42,186.0,L
Left Wing,8459519,Bob,Wren,CAN,177.8,190.0,L
Defence,8464990,Marek,Posmyk,CZE,195.58,209.0,
Defence,8458598,Brad,Tiley,CAN,185.42,185.0,L
Center,8456118,Ted,Drury,USA,182.88,206.0,L
Center,8467097,Greg,Koehler,CAN,187.96,195.0,R
Goalie,8460935,Travis,Scott,CAN,187.96,162.0,L
Defence,8458948,David,Cooper,CAN,187.96,213.0,L
Left Wing,8467926,Brad,Ralph,CAN,187.96,198.0,L
Goalie,8460506,Eric,Fichaud,CAN,180.34,171.0,L
Center,8466403,Greg,Leeb,CAN,175.26,160.0,L
Center,8460054,Marquis,Mathieu,USA,180.34,185.0,R
Left Wing,8456903,Paul,Kruse,CAN,182.88,214.0,L
Left Wing,8459605,Sean,Selmser,CAN,185.42,182.0,L
Defence,8468448,Dale,Clarke,CAN,185.42,193.0,R
Defence,8458962,Drew,Bannister,CAN,187.96,200.0,R
Defence,8458956,David,Wilkie,USA,190.5,215.0,R
Left Wing,8467577,Matt,Henderson,USA,185.42,190.0,L
Left Wing,8456512,Brett,Harkins,USA,185.42,170.0,L
Center,8466206,Nick,Smith,CAN,187.96,207.0,L
Defence,8460560,Marko,Kiprusoff,FIN,182.88,194.0,R
Right Wing,8446213,Mike,Craig,CAN,185.42,188.0,R
Left Wing,8446133,Zdeno,Ciger,SVK,185.42,190.0,L
Right Wing,8450825,Stephane,Richer,CAN,187.96,218.0,R
Left Wing,8467384,Chris,Bala,USA,185.42,193.0,L
Left Wing,8467414,Ryan,Jardine,CAN,182.88,210.0,L
Goalie,8468243,Sebastien,Centomo,CAN,185.42,200.0,L
Right Wing,8468545,David,Morisset,CAN,185.42,191.0,R
Left Wing,8469551,Timo,Parssinen,FIN,177.8,196.0,L
Left Wing,8462633,Ryan,Tobler,CAN,193.04,227.0,L
Goalie,8466159,Jean-Francois,Damphousse,CAN,182.88,146.0,L
Center,8458666,Kelly,Fairchild,USA,180.34,198.0,L
Defence,8459016,Dean,Melanson,CAN,180.34,196.0,R
Right Wing,8467429,Chris,Corrinet,USA,190.5,220.0,R
Right Wing,8469552,Tony,Virta,FIN,177.8,187.0,L
Right Wing,8460821,Gaetan,Royer,CAN,190.5,210.0,R
Left Wing,8465066,Ryan,Christie,CAN,187.96,175.0,L
Defence,8456533,Brett,Hauer,USA,187.96,190.0,R
Right Wing,8458960,Peter,Ferraro,USA,175.26,181.0,R
Center,8459021,Chris,Ferraro,USA,175.26,179.0,R
Defence,8469558,Martti,Jarventie,FIN,180.34,196.0,L
Defence,8455505,Steve,Bancroft,CAN,185.42,215.0,L
Right Wing,8458549,Jason,Dawe,CAN,177.8,189.0,L
Left Wing,8459483,Dave,Roche,CAN,193.04,230.0,L
Defence,8465071,Alexei,Tezikov,RUS,185.42,200.0,L
Center,8460522,Jason,Podollan,CAN,187.96,201.0,R
Defence,8466157,Nikos,Tselios,USA,195.58,226.0,L
Right Wing,8462104,David,Gosselin,CAN,182.88,205.0,R
Goalie,8469800,Olivier,Michaud,CAN,180.34,179.0,L
Center,8464922,Jeff,Daw,CAN,190.5,190.0,R
Defence,8459553,Chris,Kelleher,USA,185.42,215.0,L
Goalie,8467921,Simon,Lajeunesse,CAN,185.42,178.0,L
Defence,8467903,Luke,Sellars,CAN,185.42,210.0,L
Goalie,8480373,Josef,Korenar,,185.42,185.0,L
Right Wing,8478434,Keegan,Kolesar,CAN,187.96,227.0,R
Defence,8476987,Jake,Bischoff,USA,185.42,194.0,L
Defence,8479980,Nicolas,Hague,CAN,198.12,215.0,L
Center,8480018,Nick,Suzuki,CAN,180.34,183.0,R
Center,8479996,Cody,Glass,CAN,187.96,178.0,R
Center,8478477,Mitchell,Stephens,CAN,182.88,191.0,R
Right Wing,8480186,Alexander,Volkov,RUS,185.42,191.0,L
Right Wing,8478472,Mathieu,Joseph,CAN,185.42,173.0,L
Defence,8478049,Ben,Thomas,CAN,185.42,187.0,R
Goalie,8478971,Connor,Ingram,CAN,185.42,204.0,L
Center,8477409,Carter,Verhaeghe,CAN,185.42,181.0,L
Defence,8478416,Erik,Cernak,SVK,190.5,203.0,R
Defence,8477966,Dominik,Masin,CZE,187.96,198.0,L
Defence,8477978,Ryan,Collins,USA,195.58,212.0,R
Goalie,8480162,Matiss,Kivlenieks,USA,187.96,178.0,L
Center,8477387,Emil,Pettersson,SWE,187.96,164.0,L
Defence,8479329,Frederic,Allard,CAN,185.42,179.0,R
Goalie,8478435,Dan,Vladar,CZE,195.58,185.0,L
Right Wing,8478485,Zach,Senyshyn,CAN,185.42,192.0,R
Defence,8478415,Jakub,Zboril,CZE,182.88,200.0,L
Center,8479415,Michael,McLeod,CAN,187.96,188.0,R
Right Wing,8479315,Joey,Anderson,USA,180.34,190.0,R
Defence,8480073,Erik,Brannstrom,SWE,177.8,173.0,L
Defence,8479378,Logan,Stanley,CAN,200.66,228.0,L
Right Wing,8478487,Michael,Spacek,CZE,180.34,187.0,R
Defence,8477440,Jan,Kostalek,CZE,185.42,181.0,R
Center,8478891,Mason,Appleton,USA,187.96,193.0,R
Center,8478424,Jansen,Harkins,USA,185.42,182.0,L
Goalie,8480356,Kyle,Keyser,,,,L
Defence,8479454,Lukas,Bengtsson,SWE,180.34,172.0,R
Center,8480341,Adam,Johnson,USA,182.88,174.0,L
Goalie,8477050,Jamie,Phillips,CAN,185.42,170.0,L
Center,8479443,Sam,Anas,USA,172.72,154.0,R
Defence,8479734,Brennan,Menell,USA,180.34,183.0,R
Defence,8478524,Zach,Palmquist,USA,182.88,192.0,L
Right Wing,8480020,Ivan,Lodnia,USA,180.34,183.0,R
Left Wing,8477386,Henri,Ikonen,FIN,182.88,191.0,L
Defence,8476860,Dylan,Blujus,USA,190.5,203.0,R
Defence,8477435,Ryan,Graves,CAN,195.58,226.0,L
Defence,8477889,Mathew,Bodie,CAN,182.88,175.0,L
Goalie,8475879,Mac,Carruth,USA,187.96,190.0,L
Left Wing,8476774,Terry,Broadhurst,USA,180.34,162.0,L
Left Wing,8475966,Garret,Ross,USA,182.88,172.0,L
Defence,8477195,Mathieu,Brisebois,CAN,180.34,197.0,R
Defence,8475074,Brian,Connelly,USA,180.34,180.0,L
Center,8478367,Cole,Bardreau,USA,177.8,185.0,R
Defence,8472373,Jon,Landry,CAN,187.96,212.0,L
Left Wing,8476933,Raphael,Bussieres,CAN,187.96,202.0,L
Goalie,8475860,Johan,Gustafsson,SWE,187.96,199.0,L
Center,8476481,Zack,Phillips,CAN,182.88,194.0,R
Center,8478390,Grayson,Downing,CAN,182.88,192.0,L
Defence,8478208,Hunter,Warner,USA,193.04,221.0,R
Goalie,8476313,Steve,Michalek,USA,190.5,205.0,L
Defence,8478138,Guillaume,Gelinas,CAN,177.8,197.0,L
Right Wing,8477149,Scott,Sabourin,CAN,190.5,208.0,R
Goalie,8477378,Patrik,Bartosak,CZE,185.42,193.0,L
Goalie,8478461,Luke,Opilka,USA,185.42,192.0,L
Defence,8477982,Jack,Dougherty,USA,185.42,186.0,R
Left Wing,8478426,Paul,Bittner,USA,190.5,211.0,L
Right Wing,8479411,Vitaly,Abramov,RUS,175.26,171.0,L
Center,8477430,Nick,Moutrey,CAN,190.5,207.0,L
Center,8477638,Jordan,Maletta,CAN,190.5,216.0,R
Defence,8478501,Gustav,Bouramman,SWE,182.88,187.0,R
Goalie,8476963,Sean,Maguire,CAN,187.96,202.0,L
Right Wing,8474620,Danny,Kristo,USA,182.88,195.0,R
Defence,8477221,Tommy,Hughes,CAN,187.96,223.0,R
Goalie,8479432,Nick,Ellis,USA,185.42,174.0,L
Left Wing,8476949,Joey,Laleggia,CAN,177.8,185.0,L
Left Wing,8479368,Max,Jones,USA,190.5,209.0,L
Goalie,8479294,Kevin,Boyle,USA,185.42,195.0,L
Center,8479351,Sam,Steel,CAN,180.34,185.0,L
Defence,8476950,Ryan,Culkin,CAN,187.96,200.0,L
Goalie,8474678,Jason,Missiaen,CAN,203.2,206.0,L
Defence,8476970,Andrew,O'Brien,CAN,193.04,208.0,L
Goalie,8477863,Ryan,Faragher,CAN,187.96,202.0,L
Defence,8477489,Keegan,Kanzig,CAN,200.66,247.0,L
Defence,8477920,Johan,Alm,SWE,190.5,209.0,L
Right Wing,8477190,Brandon,Alderson,CAN,193.04,202.0,R
Center,8476810,Travis,Oleksuk,CAN,182.88,200.0,L
Goalie,8476896,Jake,Paterson,CAN,185.42,176.0,L
Left Wing,8475972,Tyler,Brown,CAN,185.42,185.0,L
Right Wing,8471467,Matthew,Ford,USA,185.42,207.0,R
Defence,8474614,Brandon,Burlon,CAN,182.88,190.0,L
Defence,8474219,Dan,Kelly,USA,185.42,215.0,L
Left Wing,8474023,Mike,Hoeffel,USA,193.04,210.0,L
Center,8473664,Justin,Azevedo,CAN,170.18,175.0,R
Defence,8475096,Patrick,Mullen,USA,180.34,185.0,R
Center,8475346,Marek,Viedensky,SVK,190.5,210.0,R
Goalie,8474580,Chet,Pickard,CAN,187.96,206.0,L
Goalie,8475114,Jordan,Pearce,USA,185.42,195.0,L
Defence,8473445,Kyle,Medvec,USA,198.12,227.0,L
Left Wing,8473936,Kirk,MacDonald,CAN,187.96,210.0,R
Defence,8473556,Yury,Alexandrov,RUS,182.88,185.0,L
Right Wing,8475614,Mike,Testwuide,USA,190.5,210.0,R
Center,8474626,Robert,Czarnik,USA,182.88,189.0,R
Center,8475802,Louis-Marc,Aubry,CAN,193.04,208.0,L
Defence,8474874,Travis,Ehrhardt,CAN,180.34,198.0,L
Center,8474815,Francis,Pare,CAN,177.8,190.0,R
Goalie,8475095,Alec,Richards,USA,190.5,209.0,L
Center,8474720,Brett,Hextall,USA,177.8,185.0,R
Center,8475216,Ethan,Werek,CAN,185.42,189.0,L
Defence,8474103,Joe,Lavin,USA,187.96,197.0,L
Center,8476268,Mattias,Sjogren,SWE,190.5,220.0,L
Right Wing,8476767,Sebastian,Stalberg,SWE,185.42,185.0,R
Defence,8475365,Sena,Acolatse,CAN,182.88,210.0,R
Goalie,8475939,J.P.,Anderson,CAN,180.34,185.0,L
Defence,8473497,Dennis,Persson,SWE,185.42,192.0,L
Goalie,8474745,Paul,Karpowich,CAN,187.96,195.0,L
Defence,8475257,Peter,Andersson,SWE,190.5,194.0,L
Left Wing,8475978,Alexandre,Mallet,CAN,185.42,195.0,R
Center,8474875,Brent,Raedeke,CAN,182.88,200.0,L
Defence,8473409,Logan,Pyett,CAN,177.8,199.0,R
Center,8475707,Ilari,Filppula,FIN,180.34,191.0,L
Center,8474378,Matt,Beaudoin,CAN,177.8,180.0,R
Left Wing,8480801,Brady,Tkachuk,USA,193.04,212.0,L
Center,8480208,Drake,Batherson,USA,190.5,206.0,R
Defence,8480043,Timothy,Liljegren,SWE,182.88,198.0,R
Left Wing,8478857,Dmytro,Timashov,UKR,177.8,192.0,L
Right Wing,8481624,Ilya,Mikheyev,RUS,190.5,195.0,L
Center,8479675,Trevor,Moore,USA,177.8,185.0,L
Defence,8480873,Rasmus,Sandin,SWE,180.34,183.0,L
Left Wing,8476907,Mackenzie,MacEachern,USA,187.96,190.0,L
Defence,8478399,Jonas,Siegenthaler,CHE,190.5,210.0,L
Defence,8477343,Tyler,Lewington,CAN,187.96,200.0,R
Center,8480023,Robert,Thomas,CAN,182.88,188.0,R
Defence,8480796,Martin,Fehervary,SVK,187.96,200.0,L
Defence,8480800,Quinn,Hughes,USA,177.8,170.0,L
Center,8481813,Gaetan,Haas,CHE,182.88,181.0,R
Left Wing,8481638,Joakim,Nygard,SWE,182.88,179.0,L
Right Wing,8479466,Patrick,Russell,DNK,185.42,203.0,R
Center,8480012,Elias,Pettersson,SWE,187.96,176.0,L
Left Wing,8481515,Danil,Yurtaykin,RUS,180.34,165.0,R
Defence,8479983,Mario,Ferraro,CAN,180.34,185.0,L
Center,8480780,Lukas,Radil,CZE,193.04,205.0,R
Center,8481640,Lean,Bergmann,DEU,187.96,205.0,L
Defence,8481486,Jimmy,Schuldt,USA,182.88,203.0,L
Center,8477963,Jayce,Hawryluk,CAN,180.34,196.0,R
Defence,8477384,Josh,Brown,CAN,195.58,217.0,R
Center,8481019,David,Gustafsson,SWE,187.96,196.0,L
Defence,8479323,Adam,Fox,USA,180.34,181.0,R
Defence,8481572,Ville,Heinola,FIN,180.34,178.0,L
Right Wing,8481554,Kaapo,Kakko,FIN,190.5,199.0,L
Defence,8479333,Libor,Hajek,CZE,187.96,203.0,L
Center,8479353,Brett,Howden,CAN,190.5,197.0,L
Defence,8478507,John,Marino,USA,185.42,181.0,R
Right Wing,8478109,Victor,Olofsson,SWE,180.34,183.0,L
Defence,8480945,Juuso,Riikola,FIN,182.88,189.0,L
Center,8480946,Dominik,Kahun,DEU,180.34,175.0,L
Defence,8480839,Rasmus,Dahlin,SWE,190.5,193.0,L
Defence,8480035,Henri,Jokiharju,FIN,182.88,195.0,R
Center,8480829,Jesperi,Kotkaniemi,FIN,187.96,198.0,L
Defence,8479985,Cale,Fleury,CAN,185.42,205.0,R
Right Wing,8480830,Andrei,Svechnikov,RUS,187.96,195.0,L
Defence,8479371,Dante,Fabbro,CAN,182.88,189.0,R
Center,8480944,Par,Lindholm,SWE,182.88,183.0,L
Center,8480901,Karson,Kuhlman,USA,180.34,185.0,R
Defence,8477365,Connor,Clifton,USA,180.34,175.0,R
Defence,8480036,Miro,Heiskanen,FIN,185.42,190.0,L
Defence,8479982,Conor,Timmins,CAN,187.96,185.0,R
Defence,8480069,Cale,Makar,CAN,180.34,187.0,R
Center,8480849,Barrett,Hayton,CAN,185.42,190.0,L
Right Wing,8478856,Conor,Garland,USA,177.8,165.0,R
Center,8479382,Connor,Bunnaman,CAN,185.42,207.0,L
Defence,8478502,Dennis,Gilbert,USA,187.96,216.0,L
Left Wing,8479358,Carsen,Twarynski,CAN,187.96,198.0,L
Left Wing,8477330,Dominik,Kubalik,CZE,187.96,179.0,L
Goalie,8479394,Carter,Hart,CAN,187.96,181.0,L
Goalie,8478406,Mackenzie,Blackwood,CAN,193.04,225.0,L
Center,8481559,Jack,Hughes,USA,180.34,170.0,L
Center,8480003,Jesper,Boqvist,SWE,182.88,180.0,L
Left Wing,8477038,Nikita,Gusev,RUS,175.26,163.0,R
Defence,8478038,Devon,Toews,CAN,185.42,191.0,L
Defence,8480865,Noah,Dobson,CAN,193.04,184.0,R
Goalie,8478492,Ilya,Samsonov,RUS,190.5,208.0,L
Center,8480074,Alexandre,Texier,FRA,185.42,192.0,L
Center,8480205,Emil,Bemstrom,SWE,182.88,190.0,R
Left Wing,8481650,Jakob,Lilja,SWE,185.42,196.0,L
Defence,8478882,Vladislav,Gavrikov,RUS,190.5,213.0,L
Defence,8478136,Jacob,Middleton,CAN,190.5,210.0,L
Goalie,8478007,Elvis,Merzlikins,LVA,190.5,181.0,L
Right Wing,8480769,Joel,L'Esperance,USA,187.96,215.0,R
Center,8479587,Rhett,Gardner,CAN,190.5,225.0,L
Right Wing,8479381,Nick,Caamano,CAN,190.5,200.0,L
Defence,8479425,Filip,Hronek,CZE,182.88,183.0,R
Center,8478036,Christoffer,Ehn,SWE,190.5,195.0,L
Left Wing,8481433,Taro,Hirose,CAN,177.8,162.0,L
Defence,8479395,Dennis,Cholowski,CAN,187.96,197.0,L
Center,8480806,Isac,Lundestrom,SWE,182.88,187.0,L
Center,8481481,Blake,Lizotte,USA,170.18,172.0,L
Left Wing,8478455,Austin,Wagner,CAN,185.42,185.0,L
Defence,8480940,Joel,Persson,SWE,180.34,170.0,R
Defence,8478911,Matt,Roy,USA,185.42,200.0,R
Right Wing,8479336,Carl,Grundstrom,SWE,182.88,201.0,L
Defence,8481600,Tobias,Bjornfot,SWE,182.88,202.0,L
Defence,8480336,Sean,Walker,CAN,180.34,196.0,R
Goalie,8478470,Sam,Montembeault,CAN,190.5,199.0,L
Center,8478043,Sam,Lafferty,USA,185.42,195.0,R
Left Wing,8480031,Max,Comtois,CAN,187.96,215.0,L
Right Wing,8479328,Julien,Gauthier,CAN,193.04,227.0,R
Center,8481523,Kirby,Dach,CAN,193.04,197.0,R
Goalie,8480925,Pavel,Francouz,CZE,182.88,179.0,R
Defence,8480950,Ilya,Lyubushkin,RUS,187.96,201.0,R
Center,8479933,Gerald,Mayhew,USA,175.26,166.0,L
Right Wing,8480789,Oliver,Wahlstrom,USA,187.96,211.0,R
Defence,8478021,William,Lagesson,SWE,187.96,207.0,L
Center,8478508,Yakov,Trenin,RUS,187.96,201.0,L
Left Wing,8476947,Nikolai,Prokhorkin,RUS,190.5,190.0,L
Center,8479393,Noah,Gregor,CAN,182.88,185.0,L
Center,8478844,Mikhail,Vorobyev,RUS,187.96,194.0,L
Left Wing,8480797,Joel,Farabee,USA,182.88,164.0,L
Center,8478833,J.C.,Beaudin,CAN,185.42,196.0,R
Defence,8479388,Riley,Stillman,CAN,185.42,196.0,L
Defence,8478840,William,Borgen,USA,190.5,198.0,R
Right Wing,8479379,Givani,Smith,CAN,187.96,210.0,L
Center,8478409,Anthony,Richard,CAN,177.8,163.0,L
Defence,8479324,Ryan,Lindgren,USA,182.88,191.0,L
Center,8476278,Colin,Blackwell,USA,175.26,190.0,R
Defence,8479372,Josh,Mahura,CAN,182.88,186.0,L
Center,8479424,German,Rubtsov,RUS,187.96,178.0,L
Defence,8479026,Philippe,Myers,CAN,195.58,210.0,R
Left Wing,8479526,Otto,Koivula,FIN,193.04,219.0,L
Left Wing,8478058,CJ,Suess,USA,180.34,190.0,L
Right Wing,8478949,Kole,Sherwood,USA,185.42,212.0,R
Defence,8480871,Adam,Boqvist,SWE,180.34,179.0,R
Center,8478888,Cameron,Hughes,CAN,180.34,160.0,L
Center,8480068,Ryan,Poehling,USA,187.96,204.0,L
Defence,8480160,Radim,Simek,CZE,180.34,200.0,L
Center,8480185,Eetu,Luostarinen,FIN,190.5,184.0,L
Right Wing,8480247,Jonathan,Davidsson,SWE,180.34,185.0,R
Defence,8480935,Lawrence,Pilut,SWE,180.34,194.0,L
Defence,8478970,Jalen,Chatfield,USA,185.42,188.0,R
Left Wing,8481649,Joona,Luoto,FIN,190.5,192.0,L
Defence,8479945,Gavin,Bayreuther,USA,185.42,195.0,L
Defence,8481122,Simon,Benoit,CAN,190.5,191.0,L
Defence,8480001,Urho,Vaakanainen,FIN,185.42,185.0,L
Right Wing,8481186,Logan,O'Connor,USA,182.88,175.0,R
Goalie,8479530,Adam,Werner,SWE,195.58,205.0,L
Right Wing,8479644,Matt,Luff,CAN,187.96,196.0,R
Defence,8478452,Caleb,Jones,USA,185.42,194.0,L
Center,8479772,Zack,MacEwen,CAN,190.5,205.0,R
Center,8479365,Trent,Frederic,USA,187.96,203.0,L
Defence,8478841,Colton,White,CAN,185.42,185.0,L
Center,8480011,Klim,Kostin,RUS,190.5,212.0,L
Center,8479335,Rasmus,Asplund,SWE,180.34,190.0,L
Goalie,8479288,Kasimir,Kaskisuo,FIN,190.5,203.0,L
Center,8479346,Dillon,Dube,CAN,180.34,187.0,L
Center,8480028,Morgan,Frost,CAN,180.34,170.0,L
Right Wing,8480314,Max,Veronneau,CAN,185.42,193.0,R
Right Wing,8479671,Mathieu,Olivier,USA,187.96,210.0,R
Left Wing,8478115,Pierre,Engvall,SWE,195.58,214.0,L
Center,8480965,Antti,Suomela,FIN,182.88,180.0,L
Left Wing,8479364,Tim,Gettinger,USA,198.12,218.0,L
Left Wing,8479359,Beck,Malenstyn,CAN,190.5,200.0,L
Defence,8481630,Alexander,Yelesin,RUS,182.88,195.0,R
Defence,8479320,Maxime,Lajoie,CAN,185.42,196.0,L
Left Wing,8478881,Brett,Seney,CAN,175.26,156.0,L
Right Wing,8480821,Filip,Zadina,CZE,182.88,189.0,L
Center,8480021,Jack,Studnicka,CAN,185.42,171.0,R
Goalie,8478039,Kaapo,Kahkonen,FIN,187.96,215.0,L
Center,8480326,Sheldon,Dries,USA,175.26,180.0,L
Left Wing,8481637,Anton,Wedin,SWE,180.34,195.0,L
Center,8478056,Clark,Bishop,CAN,185.42,199.0,L
Right Wing,8478040,Austin,Poganski,USA,185.42,198.0,R
Goalie,8477405,Marcus,Hogberg,SWE,195.58,209.0,L
Defence,8479369,Andrew,Peeke,USA,190.5,194.0,R
Goalie,8480051,Cayden,Primeau,USA,190.5,198.0,L
Defence,8481105,Otto,Leskinen,FIN,180.34,183.0,L
Goalie,8480022,Michael,Dipietro,CAN,182.88,200.0,L
Center,8481477,Nico,Sturm,DEU,190.5,206.0,L
Center,8479385,Jordan,Kyrou,CAN,182.88,175.0,R
Center,8479547,Matthew,Phillips,CAN,170.18,140.0,R
Right Wing,8478436,David,Kase,CZE,180.34,169.0,L
Right Wing,8479571,Joachim,Blichfeld,DNK,187.96,180.0,R
Left Wing,8479633,Brayden,Burke,CAN,177.8,165.0,L
Defence,8478859,Niko,Mikkola,FIN,193.04,185.0,L
Defence,8478465,Guillaume,Brisebois,CAN,187.96,175.0,L
Right Wing,8477979,Nicolas,Aube-Kubel,CAN,180.34,187.0,R
Center,8478831,Kevin,Stenlund,SWE,193.04,209.0,R
Defence,8479348,Kale,Clague,CAN,182.88,177.0,L
Center,8478996,Adam,Brooks,CAN,177.8,185.0,L
Center,8478838,Lukas,Vejdemo,SWE,187.96,194.0,L
Center,8477366,Luke,Johnson,USA,180.34,177.0,R
Defence,8480913,Jordan,Gross,USA,177.8,190.0,R
Goalie,8480213,Gilles,Senn,CHE,195.58,191.0,R
Center,8477974,Ryan,MacInnis,USA,193.04,200.0,L
Center,8481516,Joel,Kellman,SWE,180.34,192.0,L
Right Wing,8478404,Jeremy,Bracco,USA,180.34,185.0,R
Defence,8478468,Jeremy,Lauzon,CAN,185.42,204.0,L
Defence,8477372,Teemu,Kivihalme,USA,182.88,181.0,L
Left Wing,8475748,Dalton,Smith,CAN,187.96,206.0,L
Left Wing,8478975,Mason,Marchment,,193.04,220.0,L
Left Wing,8481641,Joel,Kiviranta,FIN,180.34,180.0,L
Right Wing,8480748,Kiefer,Sherwood,USA,182.88,194.0,R
Goalie,8478048,Igor,Shesterkin,RUS,187.96,182.0,L
Defence,8478017,Mark,Friedman,CAN,180.34,185.0,R
Center,8479994,Jaret,Anderson-Dolan,CAN,180.34,188.0,L
Left Wing,8479542,Brandon,Hagel,CAN,180.34,174.0,L
Left Wing,8480005,Kristian,Vesalainen,FIN,190.5,207.0,L
Center,8478074,Anthony,Angello,USA,195.58,210.0,R
Left Wing,8479347,Tyler,Benson,CAN,182.88,190.0,L
Goalie,8477992,Jonas,Johansson,SWE,195.58,219.0,L
Left Wing,8479356,Kieffer,Bellows,USA,185.42,195.0,L
Center,8480384,Alexander,True,DNK,195.58,200.0,L
Defence,8480184,Gustav,Lindstrom,SWE,187.96,190.0,R
Center,8478133,Jake,Evans,CAN,185.42,181.0,R
Right Wing,8481642,Andrei,Chibisov,RUS,193.04,227.0,L
Goalie,8477361,Calvin,Petersen,USA,185.42,185.0,R
Center,8480853,Liam,Foudy,CAN,187.96,182.0,L
Left Wing,8480027,Jason,Robertson,USA,190.5,210.0,L
Defence,8480466,Joey,Keane,USA,182.88,187.0,R
Right Wing,8479510,Egor,Korshkov,RUS,193.04,214.0,L
Center,8478446,Glenn,Gawdin,CAN,185.42,191.0,R
Defence,8480803,Evan,Bouchard,CAN,190.5,194.0,R
Right Wing,8480822,Martin,Kaut,CZE,187.96,190.0,R
Defence,8478467,Nicolas,Meloche,CAN,190.5,205.0,R
Center,8480014,Gabriel,Vilardi,CAN,190.5,201.0,R
Goalie,8479188,David,Ayres,CAN,182.88,201.0,
Center,8480064,Josh,Norris,USA,187.96,192.0,L
Center,8479557,Calvin,Thurkauf,CHE,187.96,204.0,L
Center,8479748,Gage,Quinney,USA,180.34,200.0,L
Defence,8479523,Lucas,Carlsson,SWE,182.88,189.0,L
Defence,8477972,Josh,Jacobs,USA,187.96,200.0,R
Defence,8479998,Mikey,Anderson,USA,182.88,197.0,L
Defence,8480084,Nick,DeSimone,USA,187.96,185.0,R
Defence,8481812,Nikolai,Knyzhov,RUS,187.96,194.0,L
Center,8479987,Morgan,Geekie,CAN,190.5,192.0,R
Defence,8480814,Nicolas,Beaudin,CAN,180.34,168.0,L
Center,8478904,Steven,Lorentz,CAN,193.04,206.0,L
Defence,8479402,Jake,Bean,CAN,185.42,186.0,L
Right Wing,8480833,Vitali,Kravtsov,RUS,190.5,189.0,L
Defence,8479027,Brandon,Crawley,USA,185.42,202.0,L
Defence,8478178,Darren,Raddysh,CAN,185.42,200.0,R
Goalie,8480947,Kevin,Lankinen,FIN,187.96,185.0,L
